GEOID,STATEFP,STATE,COUNTYFP,COUNTY,TOT_POP21,NHSP_POP21,HSP_POP21,WHT_NHSP21,BLK_NHSP21,AIA_NHSP21,ASN_NHSP21,HPI_NHSP21,OTH_NHSP21,2OM_NHSP21,BLK_ALL21,AIA_ALL21,ASN_ALL21,HPI_ALL21,OTH_ALL21
26159011801,26, Michigan,159, Van Buren County,2274,2274,0,2189,16,0,0,0,0,69,16,69,0,0,0
26159011802,26, Michigan,159, Van Buren County,4577,4166,411,3803,41,12,0,8,0,302,69,80,120,8,232
26159011900,26, Michigan,159, Van Buren County,5763,5562,201,5258,0,4,63,0,6,231,94,95,93,0,156
26159012001,26, Michigan,159, Van Buren County,4374,2973,1401,2558,207,24,18,0,0,166,336,145,102,0,650
26159012002,26, Michigan,159, Van Buren County,1632,1323,309,1259,6,9,16,0,11,22,20,29,23,0,250
26159990000,26, Michigan,159, Van Buren County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26117970100,26, Michigan,117, Montcalm County,4411,4346,65,4188,13,70,8,2,10,55,15,91,29,2,26
26117970200,26, Michigan,117, Montcalm County,3626,3457,169,3407,11,0,1,0,0,38,19,29,2,0,46
26117970300,26, Michigan,117, Montcalm County,3283,3132,151,3036,6,34,0,0,0,56,32,85,5,0,113
26117970400,26, Michigan,117, Montcalm County,3460,3347,113,3245,41,0,0,0,0,61,81,23,0,0,70
26117970501,26, Michigan,117, Montcalm County,4447,4256,191,3975,51,6,4,0,9,211,94,90,42,0,78
26117970502,26, Michigan,117, Montcalm County,3708,3651,57,3554,75,0,0,0,0,22,91,6,0,0,0
26117970600,26, Michigan,117, Montcalm County,5577,5467,110,5080,44,23,1,0,0,319,114,109,57,65,153
26117970700,26, Michigan,117, Montcalm County,5641,5505,136,5296,1,12,70,0,0,126,1,14,76,6,202
26117970800,26, Michigan,117, Montcalm County,4748,4585,163,4463,38,6,8,0,0,70,45,14,38,30,37
26117970900,26, Michigan,117, Montcalm County,3134,2979,155,2936,0,0,11,3,0,29,0,29,11,3,149
26117971000,26, Michigan,117, Montcalm County,7317,6923,394,5521,1025,31,10,0,127,209,1143,98,27,0,472
26117971100,26, Michigan,117, Montcalm County,5401,5218,183,4949,34,0,30,0,0,205,89,56,30,3,149
26117971200,26, Michigan,117, Montcalm County,5761,5493,268,5403,3,0,0,0,15,72,53,22,0,0,43
26117971300,26, Michigan,117, Montcalm County,5916,5650,266,5101,97,21,0,8,119,304,212,56,72,38,381
26059050101,26, Michigan,059, Hillsdale County,2036,1926,110,1901,0,4,0,0,0,21,0,25,3,0,0
26059050102,26, Michigan,059, Hillsdale County,2493,2458,35,2451,6,0,1,0,0,0,6,0,1,0,0
26059050200,26, Michigan,059, Hillsdale County,2935,2866,69,2777,15,9,1,0,0,64,18,70,4,0,1
26059050300,26, Michigan,059, Hillsdale County,2202,2190,12,2117,3,18,0,0,0,52,23,42,0,0,8
26059050400,26, Michigan,059, Hillsdale County,4605,4519,86,4416,54,0,10,0,23,16,55,8,12,0,62
26059050500,26, Michigan,059, Hillsdale County,4547,4406,141,4081,76,74,49,0,0,126,167,113,61,4,3
26059050600,26, Michigan,059, Hillsdale County,3298,3238,60,3143,1,13,8,0,8,65,1,59,8,0,64
26059050700,26, Michigan,059, Hillsdale County,4730,4569,161,4181,86,2,41,0,28,231,104,80,162,5,69
26059050800,26, Michigan,059, Hillsdale County,2408,2285,123,2226,12,0,0,0,1,46,46,0,0,0,76
26059050900,26, Michigan,059, Hillsdale County,4848,4711,137,4544,0,0,45,0,0,122,98,16,49,0,19
26059051000,26, Michigan,059, Hillsdale County,4602,4490,112,4350,38,12,0,0,0,90,38,83,0,0,110
26059051100,26, Michigan,059, Hillsdale County,3501,3472,29,3412,2,0,0,0,0,58,10,30,2,0,21
26059051200,26, Michigan,059, Hillsdale County,3468,3391,77,3321,0,2,5,0,0,63,15,45,7,0,66
26131970100,26, Michigan,131, Ontonagon County,1698,1657,41,1575,7,16,10,0,0,49,22,56,10,0,10
26131970200,26, Michigan,131, Ontonagon County,2419,2411,8,2329,16,3,20,4,0,39,17,27,27,4,10
26131970300,26, Michigan,131, Ontonagon County,1774,1731,43,1657,0,2,11,0,0,61,0,63,11,0,10
26131990100,26, Michigan,131, Ontonagon County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26001000100,26, Michigan,001, Alcona County,1644,1611,33,1541,10,0,0,0,0,60,38,14,14,2,28
26001970100,26, Michigan,001, Alcona County,2448,2398,50,2310,7,12,19,0,6,44,16,46,20,2,13
26001970400,26, Michigan,001, Alcona County,2773,2722,51,2631,17,19,0,4,5,46,20,62,1,4,41
26001970500,26, Michigan,001, Alcona County,1923,1887,36,1829,0,3,9,0,0,46,0,27,29,0,25
26001970600,26, Michigan,001, Alcona County,1350,1343,7,1290,23,2,0,0,0,28,36,11,8,0,12
26001990000,26, Michigan,001, Alcona County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26027001000,26, Michigan,027, Cass County,3801,3704,97,3566,0,14,56,0,0,68,5,53,93,0,14
26027001100,26, Michigan,027, Cass County,2862,2800,62,2449,7,22,129,0,57,136,114,39,172,18,123
26027001200,26, Michigan,027, Cass County,3327,3273,54,3010,22,0,21,0,0,220,231,20,21,0,52
26027001500,26, Michigan,027, Cass County,3574,3450,124,3100,193,64,28,0,0,65,198,124,33,0,6
26027001600,26, Michigan,027, Cass County,3718,3484,234,2744,300,13,28,0,251,148,455,30,52,0,370
26027001701,26, Michigan,027, Cass County,3003,2954,49,2774,26,53,10,6,33,52,29,78,27,13,36
26027001702,26, Michigan,027, Cass County,2143,2103,40,2027,9,33,17,0,0,17,16,41,21,0,2
26027001801,26, Michigan,027, Cass County,3235,3069,166,2916,45,0,12,0,0,96,130,18,12,0,63
26027001802,26, Michigan,027, Cass County,4406,4273,133,4114,12,2,8,0,9,128,22,67,8,0,62
26027001901,26, Michigan,027, Cass County,2918,2700,218,2312,214,22,51,0,21,80,265,32,51,19,21
26027001902,26, Michigan,027, Cass County,2220,2159,61,2067,25,38,0,0,0,29,25,58,0,0,9
26027002000,26, Michigan,027, Cass County,4450,4171,279,3766,132,142,0,0,0,131,182,255,0,0,71
26027002100,26, Michigan,027, Cass County,5736,5454,282,4146,812,71,95,0,0,330,1032,162,120,2,126
26027002201,26, Michigan,027, Cass County,2598,2274,324,1602,514,24,0,0,40,94,529,178,19,0,119
26027002202,26, Michigan,027, Cass County,3641,3631,10,3296,225,0,16,0,0,94,231,88,16,0,0
26019000101,26, Michigan,019, Benzie County,4973,4878,95,4691,10,27,42,0,0,108,10,131,87,0,99
26019000102,26, Michigan,019, Benzie County,3093,2916,177,2782,2,30,24,0,0,78,8,73,53,0,94
26019000200,26, Michigan,019, Benzie County,3036,2971,65,2772,5,28,0,0,143,23,5,42,0,0,152
26019000300,26, Michigan,019, Benzie County,1871,1857,14,1761,1,54,0,0,11,30,12,72,0,0,20
26019000400,26, Michigan,019, Benzie County,1885,1880,5,1751,30,0,0,0,3,96,35,45,10,0,44
26019000500,26, Michigan,019, Benzie County,3068,2970,98,2789,18,109,0,0,22,32,46,138,0,0,72
26019990000,26, Michigan,019, Benzie County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26097950100,26, Michigan,097, Mackinac County,1587,1587,0,1506,0,34,32,0,3,12,0,46,32,0,3
26097950200,26, Michigan,097, Mackinac County,2415,2350,65,1865,0,354,2,4,0,125,12,467,2,6,17
26097950300,26, Michigan,097, Mackinac County,1685,1659,26,1426,4,167,4,3,0,55,57,203,4,3,14
26097950400,26, Michigan,097, Mackinac County,3056,2955,101,1823,277,542,19,11,31,252,298,751,41,33,82
26097950500,26, Michigan,097, Mackinac County,2071,2031,40,1214,88,588,39,4,0,98,89,675,44,4,30
26097990000,26, Michigan,097, Mackinac County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26119910100,26, Michigan,119, Montmorency County,2308,2296,12,2202,17,29,1,0,4,43,23,63,1,0,7
26119910200,26, Michigan,119, Montmorency County,1463,1450,13,1366,5,29,2,2,0,46,35,48,10,2,0
26119910300,26, Michigan,119, Montmorency County,1772,1696,76,1678,1,1,0,0,0,16,1,47,0,0,4
26119910400,26, Michigan,119, Montmorency County,2194,2173,21,2127,0,8,0,0,0,38,0,46,0,0,20
26119910500,26, Michigan,119, Montmorency County,1427,1420,7,1354,0,2,0,0,0,64,0,57,0,0,16
26165380100,26, Michigan,165, Wexford County,4866,4779,87,4559,22,30,8,9,6,145,50,67,24,9,91
26165380200,26, Michigan,165, Wexford County,4664,4588,76,4377,51,11,18,0,2,129,96,77,53,13,63
26165380300,26, Michigan,165, Wexford County,2794,2709,85,2567,0,19,9,0,0,114,3,78,30,0,77
26165380400,26, Michigan,165, Wexford County,4728,4656,72,4417,0,11,31,11,0,186,60,74,135,16,49
26165380500,26, Michigan,165, Wexford County,6890,6626,264,6094,0,38,50,0,0,444,62,106,71,0,406
26165380600,26, Michigan,165, Wexford County,3294,3294,0,3269,19,3,0,0,0,3,19,3,0,0,3
26165380700,26, Michigan,165, Wexford County,3209,3209,0,3051,77,0,0,0,0,81,123,25,10,0,0
26165380800,26, Michigan,165, Wexford County,3107,2963,144,2795,81,3,0,0,0,84,140,67,34,1,0
26049000100,26, Michigan,049, Genesee County,2164,2164,0,114,1876,56,0,0,13,105,1981,69,0,0,13
26049000200,26, Michigan,049, Genesee County,1369,1335,34,15,1308,0,0,0,0,12,1346,12,0,8,0
26049000300,26, Michigan,049, Genesee County,2097,2081,16,96,1713,0,0,0,0,272,1998,29,45,16,0
26049000400,26, Michigan,049, Genesee County,1149,1123,26,11,1100,0,0,0,0,12,1123,12,0,0,15
26049000500,26, Michigan,049, Genesee County,1917,1917,0,64,1799,0,47,0,0,7,1799,0,54,0,0
26049000600,26, Michigan,049, Genesee County,1641,1601,40,116,1314,0,0,0,0,171,1485,0,18,0,40
26049000700,26, Michigan,049, Genesee County,1923,1923,0,25,1883,0,0,0,0,15,1898,0,0,0,0
26049000800,26, Michigan,049, Genesee County,862,862,0,7,822,0,0,0,0,33,855,13,0,0,0
26049000900,26, Michigan,049, Genesee County,2196,2159,37,146,1974,0,0,0,12,27,2001,0,0,0,49
26049001000,26, Michigan,049, Genesee County,1723,1723,0,22,1510,0,0,0,0,191,1701,40,0,0,0
26049001100,26, Michigan,049, Genesee County,1662,1582,80,22,1494,0,0,0,0,66,1619,0,0,0,19
26049001200,26, Michigan,049, Genesee County,2777,2659,118,107,2552,0,0,0,0,0,2644,0,0,0,20
26049001300,26, Michigan,049, Genesee County,2356,2122,234,359,1703,0,14,0,0,46,1815,12,29,0,47
26049001400,26, Michigan,049, Genesee County,1260,998,262,214,776,8,0,0,0,0,986,8,0,0,7
26049001500,26, Michigan,049, Genesee County,1208,1192,16,370,662,0,92,0,0,68,721,0,101,0,4
26049001600,26, Michigan,049, Genesee County,3792,3688,104,2035,1439,0,43,0,0,171,1553,83,100,0,59
26049001700,26, Michigan,049, Genesee County,1310,1088,222,33,1055,0,0,0,0,0,1229,0,0,0,0
26049001800,26, Michigan,049, Genesee County,1505,1295,210,132,1103,0,13,0,8,39,1208,21,13,0,55
26049001900,26, Michigan,049, Genesee County,2292,2127,165,921,1110,13,0,8,0,75,1206,99,33,8,32
26049002000,26, Michigan,049, Genesee County,1135,1135,0,57,881,0,0,0,0,197,1065,0,13,0,0
26049002200,26, Michigan,049, Genesee County,1320,1166,154,869,166,9,0,0,0,122,290,36,0,0,57
26049002300,26, Michigan,049, Genesee County,1393,1267,126,809,320,0,0,0,14,124,455,47,96,0,49
26049002400,26, Michigan,049, Genesee County,2596,2480,116,1800,466,107,0,0,0,107,466,214,0,0,68
26049002600,26, Michigan,049, Genesee County,2156,1699,457,1332,143,0,0,0,0,224,361,185,28,0,250
26049002700,26, Michigan,049, Genesee County,2816,2576,240,1914,392,6,0,0,0,264,608,19,46,11,97
26049002800,26, Michigan,049, Genesee County,2295,2252,43,1147,916,19,39,0,12,119,1015,117,43,0,36
26049002900,26, Michigan,049, Genesee County,1629,1627,2,668,887,0,22,0,0,50,932,6,22,0,2
26049003000,26, Michigan,049, Genesee County,3558,3456,102,1880,1486,0,42,0,0,48,1522,43,42,0,13
26049003100,26, Michigan,049, Genesee County,2299,2219,80,117,1954,0,4,0,0,144,2098,117,10,0,0
26049003200,26, Michigan,049, Genesee County,1984,1984,0,27,1916,0,0,0,0,41,1957,35,0,0,0
26049003300,26, Michigan,049, Genesee County,2277,2277,0,661,1542,0,12,0,0,62,1572,11,45,0,0
26049003400,26, Michigan,049, Genesee County,1773,1738,35,280,1403,40,0,0,0,15,1418,40,0,0,0
26049003500,26, Michigan,049, Genesee County,2839,2639,200,2022,531,0,0,0,0,86,660,24,0,0,95
26049003600,26, Michigan,049, Genesee County,5213,4888,325,3186,1044,0,81,0,0,577,1446,0,81,0,425
26049003700,26, Michigan,049, Genesee County,2395,2297,98,1267,717,0,16,0,15,282,969,11,35,0,18
26049003800,26, Michigan,049, Genesee County,930,863,67,472,350,0,15,0,0,26,364,12,15,0,10
26049004000,26, Michigan,049, Genesee County,3435,3376,59,2344,568,2,0,0,0,462,980,92,0,0,38
26049010110,26, Michigan,049, Genesee County,2106,1998,108,1865,46,0,0,0,0,87,133,0,0,0,15
26049010111,26, Michigan,049, Genesee County,1372,1230,142,1108,112,0,10,0,0,0,112,0,10,0,0
26049010112,26, Michigan,049, Genesee County,2454,2379,75,2148,27,1,4,0,0,199,147,94,7,0,42
26049010116,26, Michigan,049, Genesee County,3281,3194,87,3062,37,20,0,0,0,75,80,20,12,0,20
26049010117,26, Michigan,049, Genesee County,2689,2492,197,2186,107,21,16,0,0,162,244,37,19,17,105
26049010201,26, Michigan,049, Genesee County,1714,1708,6,1680,9,0,13,0,0,6,9,0,13,0,12
26049010202,26, Michigan,049, Genesee County,1736,1728,8,1620,22,0,0,0,0,86,56,33,0,0,27
26049010304,26, Michigan,049, Genesee County,3335,3209,126,802,2043,23,0,0,0,341,2296,51,60,51,22
26049010305,26, Michigan,049, Genesee County,4443,4274,169,1062,3011,0,25,0,0,176,3130,130,25,0,22
26049010501,26, Michigan,049, Genesee County,2290,2015,275,1106,716,3,0,0,0,190,977,3,42,0,72
26049010502,26, Michigan,049, Genesee County,3801,3686,115,2717,870,0,15,0,84,0,877,0,15,0,118
26049010503,26, Michigan,049, Genesee County,2289,2246,43,1811,159,0,0,0,0,276,422,21,0,0,0
26049010504,26, Michigan,049, Genesee County,3899,3820,79,2434,1191,8,0,0,9,178,1369,66,0,0,36
26049010603,26, Michigan,049, Genesee County,5793,5600,193,5256,101,24,18,0,0,201,238,38,18,0,73
26049010604,26, Michigan,049, Genesee County,2563,2410,153,2220,59,53,0,0,0,78,110,90,25,0,76
26049010610,26, Michigan,049, Genesee County,5605,5069,536,4928,29,0,0,0,0,112,151,0,0,0,41
26049010700,26, Michigan,049, Genesee County,5008,4989,19,4845,53,21,35,0,12,23,53,44,35,0,20
26049010810,26, Michigan,049, Genesee County,5012,4869,143,2730,1706,9,241,0,6,177,1776,59,327,0,29
26049010811,26, Michigan,049, Genesee County,2556,2327,229,738,1432,59,21,0,0,77,1594,89,21,0,17
26049010812,26, Michigan,049, Genesee County,3440,3407,33,1671,1355,24,0,0,0,357,1637,308,0,0,0
26049010813,26, Michigan,049, Genesee County,4746,4647,99,2744,1255,0,117,0,162,369,1485,73,184,0,193
26049010910,26, Michigan,049, Genesee County,2813,2605,208,2060,434,0,13,0,0,98,527,37,13,0,91
26049010911,26, Michigan,049, Genesee County,4341,4263,78,1477,2596,0,0,0,0,190,2817,8,0,0,70
26049010912,26, Michigan,049, Genesee County,2769,2713,56,2357,206,11,19,0,1,119,216,79,60,0,2
26049011010,26, Michigan,049, Genesee County,5682,5499,183,4888,519,0,18,0,0,74,616,19,18,0,77
26049011102,26, Michigan,049, Genesee County,5600,5280,320,4665,337,15,109,0,103,51,366,71,109,0,252
26049011103,26, Michigan,049, Genesee County,3796,3689,107,3199,131,0,77,0,0,282,413,282,359,132,22
26049011104,26, Michigan,049, Genesee County,6482,6378,104,5157,605,0,332,0,18,266,686,47,417,31,85
26049011209,26, Michigan,049, Genesee County,6594,6371,223,5402,824,0,91,0,0,54,936,94,91,0,90
26049011210,26, Michigan,049, Genesee County,1804,1735,69,1474,234,4,0,0,0,23,257,9,0,1,0
26049011211,26, Michigan,049, Genesee County,5507,5367,140,3865,996,0,121,0,233,152,1045,36,188,0,248
26049011212,26, Michigan,049, Genesee County,5544,5395,149,4336,656,0,54,0,0,349,949,56,119,35,28
26049011213,26, Michigan,049, Genesee County,5391,5287,104,4334,556,0,342,0,0,55,599,38,342,0,33
26049011214,26, Michigan,049, Genesee County,6815,6517,298,4456,1134,0,515,0,274,138,1134,125,528,0,497
26049011301,26, Michigan,049, Genesee County,5025,4854,171,3850,838,0,0,0,0,166,926,99,30,30,25
26049011302,26, Michigan,049, Genesee County,2946,2813,133,2648,54,38,0,0,12,61,73,69,0,0,43
26049011401,26, Michigan,049, Genesee County,3229,2963,266,1983,606,74,82,0,0,218,770,74,95,0,248
26049011402,26, Michigan,049, Genesee County,4688,4629,59,3969,423,0,137,0,0,100,506,37,137,48,25
26049011502,26, Michigan,049, Genesee County,3268,3229,39,2834,148,9,104,0,0,134,253,38,104,0,20
26049011503,26, Michigan,049, Genesee County,4996,4647,349,3900,284,1,103,0,0,359,387,46,188,0,127
26049011505,26, Michigan,049, Genesee County,2643,2424,219,2176,143,0,0,0,0,105,190,105,0,0,38
26049011508,26, Michigan,049, Genesee County,2737,2725,12,2527,90,0,0,0,30,78,141,27,0,0,30
26049011601,26, Michigan,049, Genesee County,3691,3632,59,3450,1,0,9,0,0,172,1,0,207,0,7
26049011611,26, Michigan,049, Genesee County,2354,2337,17,2272,40,25,0,0,0,0,40,25,0,0,17
26049011612,26, Michigan,049, Genesee County,3803,3803,0,3580,55,0,34,0,0,134,55,10,114,0,44
26049011710,26, Michigan,049, Genesee County,2412,2311,101,2182,2,0,25,0,0,102,2,64,25,0,65
26049011711,26, Michigan,049, Genesee County,2691,2635,56,2537,0,54,0,0,0,44,0,78,0,0,20
26049011712,26, Michigan,049, Genesee County,3179,3066,113,2919,58,0,1,0,0,88,114,34,1,0,11
26049011713,26, Michigan,049, Genesee County,3751,3560,191,3039,467,0,0,0,0,54,467,10,19,0,53
26049011714,26, Michigan,049, Genesee County,3488,3252,236,3060,0,0,8,0,0,184,143,57,8,0,115
26049011800,26, Michigan,049, Genesee County,3069,2968,101,2831,67,0,0,0,2,68,67,59,0,0,11
26049011901,26, Michigan,049, Genesee County,2653,2404,249,2194,132,71,0,0,0,7,132,89,0,0,0
26049011902,26, Michigan,049, Genesee County,3196,3154,42,2854,15,22,0,14,0,249,108,110,73,14,18
26049012003,26, Michigan,049, Genesee County,3271,3182,89,2595,8,0,12,0,0,567,427,73,61,0,98
26049012006,26, Michigan,049, Genesee County,2440,2258,182,2102,117,1,0,0,20,18,152,19,0,0,101
26049012007,26, Michigan,049, Genesee County,1497,1487,10,1331,19,0,12,0,0,125,67,31,75,0,0
26049012008,26, Michigan,049, Genesee County,3091,3012,79,2942,15,0,18,0,0,37,44,35,18,0,0
26049012009,26, Michigan,049, Genesee County,2301,2266,35,2126,7,41,0,0,0,92,65,70,16,0,19
26049012100,26, Michigan,049, Genesee County,2355,2207,148,2043,109,0,0,0,0,55,109,55,0,0,137
26049012201,26, Michigan,049, Genesee County,2446,2180,266,2015,11,12,0,0,0,142,128,98,0,0,151
26049012202,26, Michigan,049, Genesee County,1255,1183,72,354,711,0,0,0,17,101,848,20,0,0,21
26049012310,26, Michigan,049, Genesee County,3131,3037,94,1852,997,21,5,0,0,162,1133,69,5,0,0
26049012311,26, Michigan,049, Genesee County,1902,1750,152,1298,278,26,7,0,0,141,360,91,29,32,69
26049012401,26, Michigan,049, Genesee County,1674,1658,16,1545,6,0,59,0,0,48,30,16,59,0,8
26049012402,26, Michigan,049, Genesee County,2771,2757,14,2733,0,0,0,0,0,24,12,4,6,0,11
26049012501,26, Michigan,049, Genesee County,2193,2030,163,1896,12,5,4,0,0,113,32,80,22,0,6
26049012503,26, Michigan,049, Genesee County,2662,2587,75,2426,136,0,9,0,0,16,145,0,9,0,17
26049012504,26, Michigan,049, Genesee County,1781,1781,0,1615,66,16,78,0,0,6,66,22,78,0,0
26049012601,26, Michigan,049, Genesee County,3416,3349,67,3204,116,0,0,0,0,29,116,29,0,0,12
26049012602,26, Michigan,049, Genesee County,2126,2001,125,1736,85,9,7,0,7,157,237,15,13,0,48
26049012603,26, Michigan,049, Genesee County,2600,2599,1,2398,49,0,13,0,0,139,91,97,13,0,0
26049012702,26, Michigan,049, Genesee County,5839,5637,202,5423,36,0,42,0,0,136,146,16,42,0,33
26049012703,26, Michigan,049, Genesee County,3090,3015,75,2877,41,0,0,0,0,97,149,10,13,0,49
26049012704,26, Michigan,049, Genesee County,4340,4285,55,3825,271,0,59,0,0,130,306,25,90,0,48
26049012801,26, Michigan,049, Genesee County,4286,4109,177,4013,16,0,7,0,0,73,19,40,48,0,33
26049012802,26, Michigan,049, Genesee County,2355,2250,105,2103,48,0,0,0,0,99,57,72,18,0,105
26049012904,26, Michigan,049, Genesee County,6945,6697,248,6155,438,12,0,0,18,74,609,37,0,0,18
26049012905,26, Michigan,049, Genesee County,3202,3116,86,2517,429,0,62,0,0,108,438,50,109,0,43
26049012906,26, Michigan,049, Genesee County,2782,2687,95,2249,268,0,64,0,0,106,268,40,142,0,36
26049012907,26, Michigan,049, Genesee County,2253,2229,24,2229,0,0,0,0,0,0,0,0,0,0,0
26049013001,26, Michigan,049, Genesee County,2723,2687,36,2623,0,0,34,0,0,30,15,4,45,0,0
26049013002,26, Michigan,049, Genesee County,4294,4186,108,4162,24,0,0,0,0,0,24,0,0,0,108
26049013110,26, Michigan,049, Genesee County,2198,2080,118,1959,0,0,15,0,91,15,0,12,15,0,100
26049013111,26, Michigan,049, Genesee County,3175,3100,75,2834,97,12,41,0,0,116,116,23,146,0,21
26049013112,26, Michigan,049, Genesee County,4681,4618,63,4294,50,29,30,0,0,215,122,85,77,35,70
26049013113,26, Michigan,049, Genesee County,4124,4063,61,3877,87,0,6,0,0,93,157,23,6,0,29
26049013202,26, Michigan,049, Genesee County,6486,6221,265,5796,127,0,0,0,19,279,191,190,25,0,118
26049013205,26, Michigan,049, Genesee County,2608,2260,348,2085,0,0,64,0,0,111,62,1,214,0,0
26049013206,26, Michigan,049, Genesee County,2827,2826,1,2788,32,0,0,0,0,6,32,6,0,0,1
26049013302,26, Michigan,049, Genesee County,3418,3270,148,3270,0,0,0,0,0,0,0,0,0,0,0
26049013303,26, Michigan,049, Genesee County,3196,3146,50,2980,0,19,89,0,0,58,0,38,128,0,0
26049013401,26, Michigan,049, Genesee County,6234,6173,61,5874,88,0,0,0,37,174,318,0,0,0,68
26049013402,26, Michigan,049, Genesee County,2031,1987,44,1957,13,2,0,0,5,10,15,2,0,0,15
26049013500,26, Michigan,049, Genesee County,4786,4777,9,1794,2365,0,0,0,0,618,2739,109,0,0,212
26049013600,26, Michigan,049, Genesee County,1280,1222,58,186,1021,6,0,0,0,9,1021,15,0,0,11
26049980000,26, Michigan,049, Genesee County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26049980100,26, Michigan,049, Genesee County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26123970100,26, Michigan,123, Newaygo County,4784,4702,82,4418,93,31,27,0,3,130,128,77,32,0,115
26123970300,26, Michigan,123, Newaygo County,3793,3648,145,3465,8,56,0,0,13,106,65,74,0,7,118
26123970400,26, Michigan,123, Newaygo County,5105,4741,364,4515,68,1,45,0,0,112,103,55,56,0,264
26123970500,26, Michigan,123, Newaygo County,5081,4775,306,4577,10,17,0,0,0,171,96,191,0,0,177
26123970600,26, Michigan,123, Newaygo County,4122,3960,162,3798,32,0,9,0,71,50,43,28,12,0,174
26123970700,26, Michigan,123, Newaygo County,4037,3957,80,3622,154,36,0,0,8,137,213,54,22,0,105
26123970800,26, Michigan,123, Newaygo County,3395,3247,148,3012,0,54,20,6,63,92,42,94,20,6,185
26123970900,26, Michigan,123, Newaygo County,4917,4767,150,4517,37,16,1,0,0,196,91,77,38,0,111
26123971000,26, Michigan,123, Newaygo County,5059,4866,193,4662,12,26,48,0,13,105,92,76,52,11,81
